Results_RT,MD5_hash_of_IP_address,Controller_name,Order_number_of_item,Inner_element_number,Label,Latin_Square_Group,PennElementType,PennElementName,Parameter,ParticipantAnswer,Eventtime,item,Complexity,Branching,Approach,Representation,Question,RT,Group,questionId,Comment,V2,consent,country,country_specified,education,gender,representation,representation_specified,study,Relation_Count,Answer,Experiment,education_specified,study_specified,Correct,Correct_forgiving,Model_variant,Reasoning
1750329461,afe4094fd74ca8ff80d927c2ff76e731,PennController,5,0,trial,NULL,DropDown,answer,Selected,Christina,1750328671922.0,11,2,R,Extensional,English,the parent of Elizabeth,1750328613424,26,0_R_p4,2,afe4094fd74ca8ff80d927c2ff76e731,yes,other,USA,master,Female,english,,other,2,Christina,exp2,,Sales & Marketing,True,True,human,False
1750329461,afe4094fd74ca8ff80d927c2ff76e731,PennController,7,0,trial,NULL,DropDown,answer,Selected,t,1750328712708.0,98,3,L,Extensional,Abstract,Dana's parent's friend,1750328672777,26,0_L_fp2,3,afe4094fd74ca8ff80d927c2ff76e731,yes,other,USA,master,Female,english,,other,3,t,exp2,,Sales & Marketing,True,True,human,False
1750329461,afe4094fd74ca8ff80d927c2ff76e731,PennController,12,0,trial,NULL,DropDown,answer,Selected,Felicia,1750328766712.0,59,3,R,Extensional,English,the enemy of the child of Felicia,1750328714074,26,0_R_ec5,5,afe4094fd74ca8ff80d927c2ff76e731,yes,other,USA,master,Female,english,,other,3,Felicia,exp2,,Sales & Marketing,True,True,human,False
1750329461,afe4094fd74ca8ff80d927c2ff76e731,PennController,9,0,trial,NULL,TextInput,answer,Final,w(k(s),1750328959866.0,94,3,L,Intensional,Abstract,Dana's friend's parent,1750328767607,26,0_L_pf2,NULL,afe4094fd74ca8ff80d927c2ff76e731,yes,other,USA,master,Female,english,,other,3,k(s(s)),exp2,,Sales & Marketing,False,False,human,False
1750329461,afe4094fd74ca8ff80d927c2ff76e731,PennController,6,0,trial,NULL,TextInput,answer,Final,Parent(Elizabeth),1750329054270.0,20,2,R,Intensional,English,the parent of Elizabeth,1750328959870,26,0_R_p4,NULL,afe4094fd74ca8ff80d927c2ff76e731,yes,other,USA,master,Female,english,,other,2,parent(elizabeth),exp2,,Sales & Marketing,False,True,human,False
1750329461,afe4094fd74ca8ff80d927c2ff76e731,PennController,11,0,trial,NULL,DropDown,answer,Selected,Dana,1750329099407.0,97,3,L,Extensional,English,Dana's enemy's child,1750329054274,26,0_L_ce2,3,afe4094fd74ca8ff80d927c2ff76e731,yes,other,USA,master,Female,english,,other,3,Dana,exp2,,Sales & Marketing,True,True,human,False
1750329461,afe4094fd74ca8ff80d927c2ff76e731,PennController,4,0,trial,NULL,TextInput,answer,Final,t(q),1750329157601.0,11,2,R,Intensional,Abstract,the child of Felicia,1750329100613,26,0_R_c5,NULL,afe4094fd74ca8ff80d927c2ff76e731,yes,other,USA,master,Female,english,,other,2,t(q),exp2,,Sales & Marketing,True,True,human,False
1750329461,afe4094fd74ca8ff80d927c2ff76e731,PennController,8,0,trial,NULL,DropDown,answer,Selected,q,1750329204176.0,22,3,R,Extensional,Abstract,the friend of the enemy of Christina,1750329157605,26,0_R_fe0,1,afe4094fd74ca8ff80d927c2ff76e731,yes,other,USA,master,Female,english,,other,3,q,exp2,,Sales & Marketing,True,True,human,False
1750329461,afe4094fd74ca8ff80d927c2ff76e731,PennController,13,0,trial,NULL,TextInput,answer,Final,child(friend(Felicia),1750329341823.0,114,3,L,Intensional,English,Felicia's friend's child,1750329205459,26,0_L_cf5,NULL,afe4094fd74ca8ff80d927c2ff76e731,yes,other,USA,master,Female,english,,other,3,child(friend(felicia)),exp2,,Sales & Marketing,False,True,human,False
1750329461,afe4094fd74ca8ff80d927c2ff76e731,PennController,10,0,trial,NULL,TextInput,answer,Final,w(k(t),1750329459412.0,42,3,R,Intensional,Abstract,the enemy of the friend of Bryan,1750329341827,26,0_R_ef3,NULL,afe4094fd74ca8ff80d927c2ff76e731,yes,other,USA,master,Female,english,,other,3,w(s(t)),exp2,,Sales & Marketing,False,False,human,False
1750329474,fc14741ee47b85eefdc36fb4c58b17c3,PennController,11,0,trial,NULL,DropDown,answer,Selected,Amber,1750328615786.0,110,3,L,Extensional,English,Elizabeth's parent's friend,1750328508791,8,0_L_fp4,0,fc14741ee47b85eefdc36fb4c58b17c3,yes,other,US,master,Male,english,,math,3,Amber,exp2,,,True,True,human,False
1750329474,fc14741ee47b85eefdc36fb4c58b17c3,PennController,4,0,trial,NULL,TextInput,answer,Final,Y,1750328722858.0,68,2,L,Intensional,Abstract,Christina's friend,1750328617678,8,0_L_f0,NULL,fc14741ee47b85eefdc36fb4c58b17c3,yes,other,US,master,Male,english,,math,2,s(y),exp2,,,False,False,human,False
1750329474,fc14741ee47b85eefdc36fb4c58b17c3,PennController,10,0,trial,NULL,TextInput,answer,Final,t(w(s),1750328875787.0,37,3,R,Intensional,Abstract,the child of the enemy of Dana,1750328722912,8,0_R_ce2,NULL,fc14741ee47b85eefdc36fb4c58b17c3,yes,other,US,master,Male,english,,math,3,t(w(s)),exp2,,,False,True,human,False
1750329474,fc14741ee47b85eefdc36fb4c58b17c3,PennController,9,0,trial,NULL,TextInput,answer,Final,w(w(h),1750328934825.0,90,3,L,Intensional,Abstract,Amber's enemy's enemy,1750328875869,8,0_L_ee1,NULL,fc14741ee47b85eefdc36fb4c58b17c3,yes,other,US,master,Male,english,,math,3,w(w(h)),exp2,,,False,True,human,False
1750329474,fc14741ee47b85eefdc36fb4c58b17c3,PennController,8,0,trial,NULL,DropDown,answer,Selected,v,1750328984186.0,52,3,R,Extensional,Abstract,the child of the parent of Elizabeth,1750328934861,8,0_R_cp4,4,fc14741ee47b85eefdc36fb4c58b17c3,yes,other,US,master,Male,english,,math,3,v,exp2,,,True,True,human,False
1750329474,fc14741ee47b85eefdc36fb4c58b17c3,PennController,3,0,trial,NULL,DropDown,answer,Selected,q,1750329059185.0,63,2,L,Extensional,Abstract,Dana's enemy,1750328985598,8,0_L_e2,1,fc14741ee47b85eefdc36fb4c58b17c3,yes,other,US,master,Male,english,,math,2,q,exp2,,,True,True,human,False
1750329474,fc14741ee47b85eefdc36fb4c58b17c3,PennController,7,0,trial,NULL,DropDown,answer,Selected,h,1750329125354.0,87,3,L,Extensional,Abstract,Amber's friend's friend,1750329060583,8,0_L_ff1,0,fc14741ee47b85eefdc36fb4c58b17c3,yes,other,US,master,Male,english,,math,3,h,exp2,,,True,True,human,False
1750329474,fc14741ee47b85eefdc36fb4c58b17c3,PennController,12,0,trial,NULL,DropDown,answer,Selected,Bryan,1750329205785.0,38,3,R,Extensional,English,the friend of the parent of Dana,1750329126893,8,0_R_fp2,1,fc14741ee47b85eefdc36fb4c58b17c3,yes,other,US,master,Male,english,,math,3,Bryan,exp2,,,True,True,human,False
1750329474,fc14741ee47b85eefdc36fb4c58b17c3,PennController,5,0,trial,NULL,DropDown,answer,Selected,Dana,1750329265113.0,74,2,L,Extensional,English,Felicia's child,1750329208153,8,0_L_c5,3,fc14741ee47b85eefdc36fb4c58b17c3,yes,other,US,master,Male,english,,math,2,Dana,exp2,,,True,True,human,False
1750329474,fc14741ee47b85eefdc36fb4c58b17c3,PennController,13,0,trial,NULL,TextInput,answer,Final, enemy(enemy(felicia),1750329363713.0,116,3,L,Intensional,English,Felicia's enemy's enemy,1750329266681,8,0_L_ee5,NULL,fc14741ee47b85eefdc36fb4c58b17c3,yes,other,US,master,Male,english,,math,3,enemy(enemy(felicia)),exp2,,,False,True,human,False
1750329474,fc14741ee47b85eefdc36fb4c58b17c3,PennController,6,0,trial,NULL,TextInput,answer,Final,parent(elizabeth,1750329415433.0,75,2,L,Intensional,English,Elizabeth's parent,1750329363763,8,0_L_p4,NULL,fc14741ee47b85eefdc36fb4c58b17c3,yes,other,US,master,Male,english,,math,2,parent(elizabeth),exp2,,,False,True,human,False
1750329474,fc14741ee47b85eefdc36fb4c58b17c3,PennController,14,0,trial,NULL,TextInput,answer,Final, friendfriend(amber,1750329471970.0,27,3,R,Intensional,English,the friend of the friend of Amber,1750329415481,8,0_R_ff1,NULL,fc14741ee47b85eefdc36fb4c58b17c3,yes,other,US,master,Male,english,,math,3,friend(friend(amber)),exp2,,,False,False,human,False
1750329575,df8b68c53cfa17caaaee1d04f82d0591,PennController,7,0,trial,NULL,DropDown,answer,Selected,q,1750328531815.0,104,3,L,Extensional,Abstract,Bryan's child's enemy,1750328419660,2,0_L_ec3,1,df8b68c53cfa17caaaee1d04f82d0591,yes,other,South Africa,bachelor,Female,english,,ai,3,v,exp2,,,False,False,human,False
1750329575,df8b68c53cfa17caaaee1d04f82d0591,PennController,14,0,trial,NULL,TextInput,answer,Final,enemy(child(Dana),1750328798806.0,37,3,R,Intensional,English,the child of the enemy of Dana,1750328537571,2,0_R_ce2,NULL,df8b68c53cfa17caaaee1d04f82d0591,yes,other,South Africa,bachelor,Female,english,,ai,3,child(enemy(dana)),exp2,,,False,False,human,False
1750329575,df8b68c53cfa17caaaee1d04f82d0591,PennController,4,0,trial,NULL,TextInput,answer,Final,w(t(t),1750329017736.0,75,2,L,Intensional,Abstract,Bryan's enemy,1750328798858,2,0_L_e3,NULL,df8b68c53cfa17caaaee1d04f82d0591,yes,other,South Africa,bachelor,Female,english,,ai,2,w(t),exp2,,,False,True,human,False
1750329575,df8b68c53cfa17caaaee1d04f82d0591,PennController,3,0,trial,NULL,DropDown,answer,Selected,h,1750329036426.0,70,2,L,Extensional,Abstract,Christina's friend,1750329017797,2,0_L_f0,0,df8b68c53cfa17caaaee1d04f82d0591,yes,other,South Africa,bachelor,Female,english,,ai,2,h,exp2,,,True,True,human,False
1750329575,df8b68c53cfa17caaaee1d04f82d0591,PennController,13,0,trial,NULL,TextInput,answer,Final,enemy(Elizabeth (enemy),1750329133993.0,109,3,L,Intensional,English,Elizabeth's enemy's enemy,1750329039390,2,0_L_ee4,NULL,df8b68c53cfa17caaaee1d04f82d0591,yes,other,South Africa,bachelor,Female,english,,ai,3,enemy(enemy(elizabeth)),exp2,,,False,False,human,False
1750329575,df8b68c53cfa17caaaee1d04f82d0591,PennController,11,0,trial,NULL,DropDown,answer,Selected,Bryan,1750329193222.0,113,3,L,Extensional,English,Felicia's friend's friend,1750329134006,2,0_L_ff5,1,df8b68c53cfa17caaaee1d04f82d0591,yes,other,South Africa,bachelor,Female,english,,ai,3,Felicia,exp2,,,False,False,human,False
1750329575,df8b68c53cfa17caaaee1d04f82d0591,PennController,9,0,trial,NULL,TextInput,answer,Final,enemy(Felicia (enemy),1750329233572.0,116,3,L,Intensional,Abstract,Felicia's enemy's enemy,1750329195478,2,0_L_ee5,NULL,df8b68c53cfa17caaaee1d04f82d0591,yes,other,South Africa,bachelor,Female,english,,ai,3,w(w(q)),exp2,,,False,False,human,False
1750329575,df8b68c53cfa17caaaee1d04f82d0591,PennController,6,0,trial,NULL,TextInput,answer,Final,Friend (Christina),1750329279343.0,78,2,L,Intensional,English,Christina's friend,1750329233590,2,0_L_f0,NULL,df8b68c53cfa17caaaee1d04f82d0591,yes,other,South Africa,bachelor,Female,english,,ai,2,friend(christina),exp2,,,False,False,human,False
1750329575,df8b68c53cfa17caaaee1d04f82d0591,PennController,10,0,trial,NULL,TextInput,answer,Final,V(k(v),1750329341401.0,49,3,R,Intensional,Abstract,the enemy of the enemy of Elizabeth,1750329279357,2,0_R_ee4,NULL,df8b68c53cfa17caaaee1d04f82d0591,yes,other,South Africa,bachelor,Female,english,,ai,3,w(w(v)),exp2,,,False,False,human,False
1750329575,df8b68c53cfa17caaaee1d04f82d0591,PennController,12,0,trial,NULL,DropDown,answer,Selected,Christina,1750329381927.0,43,3,R,Extensional,English,the friend of the child of Bryan,1750329341411,2,0_R_fc3,2,df8b68c53cfa17caaaee1d04f82d0591,yes,other,South Africa,bachelor,Female,english,,ai,3,Christina,exp2,,,True,True,human,False
1750329575,df8b68c53cfa17caaaee1d04f82d0591,PennController,8,0,trial,NULL,DropDown,answer,Selected,y,1750329518627.0,60,3,R,Extensional,Abstract,the parent of the child of Felicia,1750329384043,2,0_R_pc5,5,df8b68c53cfa17caaaee1d04f82d0591,yes,other,South Africa,bachelor,Female,english,,ai,3,q,exp2,,,False,False,human,False
1750329575,df8b68c53cfa17caaaee1d04f82d0591,PennController,5,0,trial,NULL,DropDown,answer,Selected,Felicia,1750329568713.0,64,2,L,Extensional,English,Dana's enemy,1750329519809,2,0_L_e2,5,df8b68c53cfa17caaaee1d04f82d0591,yes,other,South Africa,bachelor,Female,english,,ai,2,Felicia,exp2,,,True,True,human,False
1750329652,d8fadc2cc26d47e234be29e887890bbf,PennController,4,0,trial,NULL,TextInput,answer,Final,w(s),1750328738782.0,80,2,L,Intensional,Abstract,Dana's enemy,1750328517128,6,0_L_e2,NULL,d8fadc2cc26d47e234be29e887890bbf,yes,other,United States of America,master,Female,english,,other,2,w(s),exp2,,Finance and Accounting,True,True,human,False
1750329652,d8fadc2cc26d47e234be29e887890bbf,PennController,9,0,trial,NULL,TextInput,answer,Final,k(w(q)),1750328852821.0,117,3,L,Intensional,Abstract,Felicia's enemy's parent,1750328738786,6,0_L_pe5,NULL,d8fadc2cc26d47e234be29e887890bbf,yes,other,United States of America,master,Female,english,,other,3,k(w(q)),exp2,,Finance and Accounting,True,True,human,False
1750329652,d8fadc2cc26d47e234be29e887890bbf,PennController,14,0,trial,NULL,TextInput,answer,Final,enemy(enemy(felicia),1750329001251.0,56,3,R,Intensional,English,the enemy of the enemy of Felicia,1750328852823,6,0_R_ee5,NULL,d8fadc2cc26d47e234be29e887890bbf,yes,other,United States of America,master,Female,english,,other,3,enemy(enemy(felicia)),exp2,,Finance and Accounting,False,True,human,False
1750329652,d8fadc2cc26d47e234be29e887890bbf,PennController,6,0,trial,NULL,TextInput,answer,Final,enemy(dana),1750329079294.0,64,2,L,Intensional,English,Dana's enemy,1750329001253,6,0_L_e2,NULL,d8fadc2cc26d47e234be29e887890bbf,yes,other,United States of America,master,Female,english,,other,2,enemy(dana),exp2,,Finance and Accounting,True,True,human,False
1750329652,d8fadc2cc26d47e234be29e887890bbf,PennController,5,0,trial,NULL,DropDown,answer,Selected,Christina,1750329146487.0,66,2,L,Extensional,English,Elizabeth's parent,1750329079297,6,0_L_p4,2,d8fadc2cc26d47e234be29e887890bbf,yes,other,United States of America,master,Female,english,,other,2,Christina,exp2,,Finance and Accounting,True,True,human,False
1750329652,d8fadc2cc26d47e234be29e887890bbf,PennController,8,0,trial,NULL,DropDown,answer,Selected,q,1750329215505.0,46,3,R,Extensional,Abstract,the enemy of the friend of Elizabeth,1750329148131,6,0_R_ef4,1,d8fadc2cc26d47e234be29e887890bbf,yes,other,United States of America,master,Female,english,,other,3,q,exp2,,Finance and Accounting,True,True,human,False
1750329652,d8fadc2cc26d47e234be29e887890bbf,PennController,11,0,trial,NULL,DropDown,answer,Selected,Dana,1750329303592.0,96,3,L,Extensional,English,Dana's enemy's enemy,1750329217197,6,0_L_ee2,3,d8fadc2cc26d47e234be29e887890bbf,yes,other,United States of America,master,Female,english,,other,3,Dana,exp2,,Finance and Accounting,True,True,human,False
1750329652,d8fadc2cc26d47e234be29e887890bbf,PennController,7,0,trial,NULL,DropDown,answer,Selected,q,1750329357735.0,120,3,L,Extensional,Abstract,Felicia's child's parent,1750329305075,6,0_L_pc5,1,d8fadc2cc26d47e234be29e887890bbf,yes,other,United States of America,master,Female,english,,other,3,q,exp2,,Finance and Accounting,True,True,human,False
1750329652,d8fadc2cc26d47e234be29e887890bbf,PennController,3,0,trial,NULL,DropDown,answer,Selected,y,1750329459431.0,76,2,L,Extensional,Abstract,Bryan's enemy,1750329362530,6,0_L_e3,5,d8fadc2cc26d47e234be29e887890bbf,yes,other,United States of America,master,Female,english,,other,2,y,exp2,,Finance and Accounting,True,True,human,False
1750329652,d8fadc2cc26d47e234be29e887890bbf,PennController,10,0,trial,NULL,TextInput,answer,Final,k(s(v)),1750329523817.0,47,3,R,Intensional,Abstract,the parent of the friend of Elizabeth,1750329461049,6,0_R_pf4,NULL,d8fadc2cc26d47e234be29e887890bbf,yes,other,United States of America,master,Female,english,,other,3,k(s(v)),exp2,,Finance and Accounting,True,True,human,False
1750329652,d8fadc2cc26d47e234be29e887890bbf,PennController,12,0,trial,NULL,DropDown,answer,Selected,Felicia,1750329578606.0,46,3,R,Extensional,English,the enemy of the friend of Elizabeth,1750329523819,6,0_R_ef4,5,d8fadc2cc26d47e234be29e887890bbf,yes,other,United States of America,master,Female,english,,other,3,Felicia,exp2,,Finance and Accounting,True,True,human,False
1750329652,d8fadc2cc26d47e234be29e887890bbf,PennController,13,0,trial,NULL,TextInput,answer,Final,child(friend(amber)),1750329650078.0,89,3,L,Intensional,English,Amber's friend's child,1750329579738,6,0_L_cf1,NULL,d8fadc2cc26d47e234be29e887890bbf,yes,other,United States of America,master,Female,english,,other,3,child(friend(amber)),exp2,,Finance and Accounting,True,True,human,False
1750329656,cee8567c707e5bddc3edf5ed8b54841a,PennController,4,0,trial,NULL,TextInput,answer,Final,k(v),1750328376145.0,64,2,L,Intensional,Abstract,Elizabeth's parent,1750328201163,1,0_L_p4,NULL,cee8567c707e5bddc3edf5ed8b54841a,yes,other,United States,other,Female,english,,other,2,k(v),exp2,,Healthcare,True,True,human,False
1750329656,cee8567c707e5bddc3edf5ed8b54841a,PennController,14,0,trial,NULL,TextInput,answer,Final,friend(enemy(felicia)),1750328558841.0,55,3,R,Intensional,English,the friend of the enemy of Felicia,1750328376241,1,0_R_fe5,NULL,cee8567c707e5bddc3edf5ed8b54841a,yes,other,United States,other,Female,english,,other,3,friend(enemy(felicia)),exp2,,Healthcare,True,True,human,False
1750329656,cee8567c707e5bddc3edf5ed8b54841a,PennController,5,0,trial,NULL,DropDown,answer,Selected,Christina,1750328708956.0,79,2,L,Extensional,English,Bryan's enemy,1750328558940,1,0_L_e3,2,cee8567c707e5bddc3edf5ed8b54841a,yes,other,United States,other,Female,english,,other,2,Christina,exp2,,Healthcare,True,True,human,False
1750329656,cee8567c707e5bddc3edf5ed8b54841a,PennController,12,0,trial,NULL,DropDown,answer,Selected,Dana,1750328864672.0,24,3,R,Extensional,English,the friend of the child of Christina,1750328730739,1,0_R_fc0,3,cee8567c707e5bddc3edf5ed8b54841a,yes,other,United States,other,Female,english,,other,3,Dana,exp2,,Healthcare,True,True,human,False
1750329656,cee8567c707e5bddc3edf5ed8b54841a,PennController,9,0,trial,NULL,TextInput,answer,Final,s(s(h)),1750329008111.0,87,3,L,Intensional,Abstract,Amber's friend's friend,1750328866026,1,0_L_ff1,NULL,cee8567c707e5bddc3edf5ed8b54841a,yes,other,United States,other,Female,english,,other,3,s(s(h)),exp2,,Healthcare,True,True,human,False
1750329656,cee8567c707e5bddc3edf5ed8b54841a,PennController,6,0,trial,NULL,TextInput,answer,Final,parent(elizabeth),1750329073139.0,76,2,L,Intensional,English,Elizabeth's parent,1750329008211,1,0_L_p4,NULL,cee8567c707e5bddc3edf5ed8b54841a,yes,other,United States,other,Female,english,,other,2,parent(elizabeth),exp2,,Healthcare,True,True,human,False
1750329656,cee8567c707e5bddc3edf5ed8b54841a,PennController,10,0,trial,NULL,TextInput,answer,Final,s(k(v)),1750329259855.0,50,3,R,Intensional,Abstract,the friend of the parent of Elizabeth,1750329073237,1,0_R_fp4,NULL,cee8567c707e5bddc3edf5ed8b54841a,yes,other,United States,other,Female,english,,other,3,s(k(v)),exp2,,Healthcare,True,True,human,False
1750329656,cee8567c707e5bddc3edf5ed8b54841a,PennController,11,0,trial,NULL,DropDown,answer,Selected,Christina,1750329355200.0,108,3,L,Extensional,English,Elizabeth's enemy's friend,1750329259946,1,0_L_fe4,2,cee8567c707e5bddc3edf5ed8b54841a,yes,other,United States,other,Female,english,,other,3,Christina,exp2,,Healthcare,True,True,human,False
1750329656,cee8567c707e5bddc3edf5ed8b54841a,PennController,3,0,trial,NULL,DropDown,answer,Selected,y,1750329419783.0,73,2,L,Extensional,Abstract,Bryan's enemy,1750329356744,1,0_L_e3,5,cee8567c707e5bddc3edf5ed8b54841a,yes,other,United States,other,Female,english,,other,2,y,exp2,,Healthcare,True,True,human,False
1750329656,cee8567c707e5bddc3edf5ed8b54841a,PennController,7,0,trial,NULL,DropDown,answer,Selected,q,1750329479263.0,110,3,L,Extensional,Abstract,Elizabeth's parent's friend,1750329431659,1,0_L_fp4,1,cee8567c707e5bddc3edf5ed8b54841a,yes,other,United States,other,Female,english,,other,3,h,exp2,,Healthcare,False,False,human,False
1750329656,cee8567c707e5bddc3edf5ed8b54841a,PennController,8,0,trial,NULL,DropDown,answer,Selected,s,1750329563710.0,37,3,R,Extensional,Abstract,the child of the enemy of Dana,1750329485127,1,0_R_ce2,2,cee8567c707e5bddc3edf5ed8b54841a,yes,other,United States,other,Female,english,,other,3,s,exp2,,Healthcare,True,True,human,False
1750329656,cee8567c707e5bddc3edf5ed8b54841a,PennController,13,0,trial,NULL,TextInput,answer,Final,friend(child(christina)),1750329654503.0,84,3,L,Intensional,English,Christina's child's friend,1750329565137,1,0_L_fc0,NULL,cee8567c707e5bddc3edf5ed8b54841a,yes,other,United States,other,Female,english,,other,3,friend(child(christina)),exp2,,Healthcare,True,True,human,False
1750329712,eeca59ecfa196d7f444001228e48e1d7,PennController,6,0,trial,NULL,TextInput,answer,Final,Friend(Christina),1750328727154.0,14,2,R,Intensional,English,the friend of Christina,1750328611673,37,0_R_f0,NULL,eeca59ecfa196d7f444001228e48e1d7,yes,other,South Africa,master,Female,english,,other,2,friend(christina),exp2,,Doctor,False,True,human,False
1750329712,eeca59ecfa196d7f444001228e48e1d7,PennController,4,0,trial,NULL,TextInput,answer,Final,W(t),1750328820142.0,7,2,R,Intensional,Abstract,the enemy of Bryan,1750328727163,37,0_R_e3,NULL,eeca59ecfa196d7f444001228e48e1d7,yes,other,South Africa,master,Female,english,,other,2,w(t),exp2,,Doctor,False,True,human,False
1750329712,eeca59ecfa196d7f444001228e48e1d7,PennController,7,0,trial,NULL,DropDown,answer,Selected,h,1750329007342.0,116,3,L,Extensional,Abstract,Felicia's enemy's enemy,1750328820150,37,0_L_ee5,0,eeca59ecfa196d7f444001228e48e1d7,yes,other,South Africa,master,Female,english,,other,3,q,exp2,,Doctor,False,False,human,False
1750329712,eeca59ecfa196d7f444001228e48e1d7,PennController,13,0,trial,NULL,TextInput,answer,Final,Enemy(child(Bryan),1750329138612.0,104,3,L,Intensional,English,Bryan's child's enemy,1750329008936,37,0_L_ec3,NULL,eeca59ecfa196d7f444001228e48e1d7,yes,other,South Africa,master,Female,english,,other,3,enemy(child(bryan)),exp2,,Doctor,False,True,human,False
1750329712,eeca59ecfa196d7f444001228e48e1d7,PennController,5,0,trial,NULL,DropDown,answer,Selected,Christina,1750329187089.0,8,2,R,Extensional,English,the friend of Amber,1750329138618,37,0_R_f1,2,eeca59ecfa196d7f444001228e48e1d7,yes,other,South Africa,master,Female,english,,other,2,Christina,exp2,,Doctor,True,True,human,False
1750329712,eeca59ecfa196d7f444001228e48e1d7,PennController,14,0,trial,NULL,TextInput,answer,Final,Enemy(friend(amber),1750329284721.0,28,3,R,Intensional,English,the enemy of the friend of Amber,1750329188594,37,0_R_ef1,NULL,eeca59ecfa196d7f444001228e48e1d7,yes,other,South Africa,master,Female,english,,other,3,enemy(friend(amber)),exp2,,Doctor,False,True,human,False
1750329712,eeca59ecfa196d7f444001228e48e1d7,PennController,3,0,trial,NULL,DropDown,answer,Selected,y,1750329321050.0,18,2,R,Extensional,Abstract,the parent of Elizabeth,1750329284726,37,0_R_p4,5,eeca59ecfa196d7f444001228e48e1d7,yes,other,South Africa,master,Female,english,,other,2,y,exp2,,Doctor,True,True,human,False
1750329712,eeca59ecfa196d7f444001228e48e1d7,PennController,12,0,trial,NULL,DropDown,answer,Selected,Felicia,1750329389628.0,40,3,R,Extensional,English,the child of the parent of Dana,1750329322751,37,0_R_cp2,5,eeca59ecfa196d7f444001228e48e1d7,yes,other,South Africa,master,Female,english,,other,3,Dana,exp2,,Doctor,False,False,human,False
1750329712,eeca59ecfa196d7f444001228e48e1d7,PennController,10,0,trial,NULL,TextInput,answer,Final,W(s(v),1750329492187.0,48,3,R,Intensional,Abstract,the friend of the enemy of Elizabeth,1750329391066,37,0_R_fe4,NULL,eeca59ecfa196d7f444001228e48e1d7,yes,other,South Africa,master,Female,english,,other,3,s(w(v)),exp2,,Doctor,False,False,human,False
1750329712,eeca59ecfa196d7f444001228e48e1d7,PennController,11,0,trial,NULL,DropDown,answer,Selected,Elizabeth,1750329556885.0,93,3,L,Extensional,English,Dana's friend's enemy,1750329492192,37,0_L_ef2,4,eeca59ecfa196d7f444001228e48e1d7,yes,other,South Africa,master,Female,english,,other,3,Amber,exp2,,Doctor,False,False,human,False
1750329712,eeca59ecfa196d7f444001228e48e1d7,PennController,9,0,trial,NULL,TextInput,answer,Final,T(s(a),1750329658609.0,103,3,L,Intensional,Abstract,Bryan's child's friend,1750329558272,37,0_L_fc3,NULL,eeca59ecfa196d7f444001228e48e1d7,yes,other,South Africa,master,Female,english,,other,3,s(t(t)),exp2,,Doctor,False,False,human,False
1750329712,eeca59ecfa196d7f444001228e48e1d7,PennController,8,0,trial,NULL,DropDown,answer,Selected,h,1750329710134.0,29,3,R,Extensional,Abstract,the child of the friend of Amber,1750329658615,37,0_R_cf1,0,eeca59ecfa196d7f444001228e48e1d7,yes,other,South Africa,master,Female,english,,other,3,v,exp2,,Doctor,False,False,human,False
1750329815,0ed796a53b27a134c852c08c2b3e76d4,PennController,5,0,trial,NULL,DropDown,answer,Selected,Felicia,1750328740623.0,16,2,R,Extensional,English,the enemy of Dana,1750328683561,24,0_R_e2,5,0ed796a53b27a134c852c08c2b3e76d4,yes,other,United States of America,bachelor,Female,english,,ai,2,Felicia,exp2,,,True,True,human,False
1750329815,0ed796a53b27a134c852c08c2b3e76d4,PennController,12,0,trial,NULL,DropDown,answer,Selected,Dana,1750328763398.0,56,3,R,Extensional,English,the enemy of the enemy of Felicia,1750328742494,24,0_R_ee5,3,0ed796a53b27a134c852c08c2b3e76d4,yes,other,United States of America,bachelor,Female,english,,ai,3,Felicia,exp2,,,False,False,human,False
1750329815,0ed796a53b27a134c852c08c2b3e76d4,PennController,6,0,trial,NULL,TextInput,answer,Final,child(felicia),1750328920568.0,1,2,R,Intensional,English,the child of Felicia,1750328764623,24,0_R_c5,NULL,0ed796a53b27a134c852c08c2b3e76d4,yes,other,United States of America,bachelor,Female,english,,ai,2,child(felicia),exp2,,,True,True,human,False
1750329815,0ed796a53b27a134c852c08c2b3e76d4,PennController,11,0,trial,NULL,DropDown,answer,Selected,Elizabeth,1750328952688.0,81,3,L,Extensional,English,Christina's friend's enemy,1750328920571,24,0_L_ef0,4,0ed796a53b27a134c852c08c2b3e76d4,yes,other,United States of America,bachelor,Female,english,,ai,3,Elizabeth,exp2,,,True,True,human,False
1750329815,0ed796a53b27a134c852c08c2b3e76d4,PennController,9,0,trial,NULL,TextInput,answer,Final,w(s(h)),1750329379859.0,88,3,L,Intensional,Abstract,Amber's friend's enemy,1750328953855,24,0_L_ef1,NULL,0ed796a53b27a134c852c08c2b3e76d4,yes,other,United States of America,bachelor,Female,english,,ai,3,w(s(h)),exp2,,,True,True,human,False
1750329815,0ed796a53b27a134c852c08c2b3e76d4,PennController,7,0,trial,NULL,DropDown,answer,Selected,t,1750329464091.0,111,3,L,Extensional,Abstract,Elizabeth's parent's enemy,1750329379863,24,0_L_ep4,3,0ed796a53b27a134c852c08c2b3e76d4,yes,other,United States of America,bachelor,Female,english,,ai,3,t,exp2,,,True,True,human,False
